,Time,Velocity,Acceleration
401123,290.0,24.8611,0.032817
401225,290.1,24.8643,0.032354
401327,290.2,24.8675,0.0318659
401429,290.3,24.8707,0.0313511
401531,290.40000000000003,24.8737,0.0308084
401633,290.5,24.8768,0.0302359
401735,290.6,24.8797,0.0296321
401837,290.7,24.8826,0.0289952
401939,290.8,24.8855,0.0283233
402041,290.90000000000003,24.8882,0.0276144
402143,291.0,24.8909,0.0268664
402245,291.1,24.8935,0.0260772
402347,291.2,24.896,0.0252445
402449,291.3,24.8985,0.0243657
402551,291.40000000000003,24.9008,0.0234383
402653,291.5,24.9031,0.0224597
402755,291.6,24.9052,0.0214269
402857,291.7,24.9073,0.020337
402959,291.8,24.9092,0.0191867
403061,291.90000000000003,24.911,0.0179729
403163,292.0,24.9126,0.0166919
403265,292.1,24.9142,0.0153401
403367,292.2,24.9156,0.0139136
403469,292.3,24.9168,0.0124084
403571,292.40000000000003,24.9179,0.0108202
403673,292.5,24.9188,0.00914452
403775,292.6,24.9195,0.0073766
403877,292.7,24.9201,0.00551154
403979,292.8,24.9204,0.00354414
404081,292.90000000000003,24.9206,0.00146898
404183,293.0,24.9205,-0.000719631
404285,293.1,24.9202,-0.00302766
404387,293.2,24.9197,-0.00546135
404489,293.3,24.9189,-0.00802721
404591,293.40000000000003,24.9178,-0.0107321
404693,293.5,24.9164,-0.0135831
404795,293.6,24.9148,-0.0165876
404897,293.7,24.9128,-0.0197534
404999,293.8,24.9105,-0.0230886
405101,293.90000000000003,24.9078,-0.0266017
405203,294.0,24.9048,-0.0303012
405305,294.1,24.9014,-0.0341964
405407,294.2,24.8976,-0.0382966
405509,294.3,24.8933,-0.0426117
405611,294.40000000000003,24.8886,-0.0471518
405713,294.5,24.8834,-0.0519272
405815,294.6,24.8777,-0.056949
405917,294.7,24.8715,-0.0622281
406019,294.8,24.8647,-0.0677762
406121,294.90000000000003,24.8573,-0.0736049
406223,295.0,24.8494,-0.0797264
406325,295.1,24.8407,-0.0861531
406427,295.2,24.8314,-0.0928977
406529,295.3,24.8215,-0.0999731
406631,295.40000000000003,24.8107,-0.107392
406733,295.5,24.7992,-0.115169
406835,295.6,24.7869,-0.123316
406937,295.7,24.7737,-0.131848
407039,295.8,24.7596,-0.140777
407141,295.90000000000003,24.7446,-0.150118
407243,296.0,24.7286,-0.159885
407345,296.1,24.7116,-0.17009
407447,296.2,24.6935,-0.180747
407549,296.3,24.6743,-0.19187
407651,296.40000000000003,24.654,-0.203471
407753,296.5,24.6324,-0.215562
407855,296.6,24.6096,-0.228156
407957,296.7,24.5855,-0.241264
408059,296.8,24.56,-0.254895
408161,296.90000000000003,24.5331,-0.269062
408263,297.0,24.5047,-0.283771
408365,297.1,24.4748,-0.299031
408467,297.2,24.4433,-0.31485
408569,297.3,24.4102,-0.331232
408671,297.40000000000003,24.3754,-0.348182
408773,297.5,24.3388,-0.365702
408875,297.6,24.3004,-0.383795
408977,297.7,24.2602,-0.402459
409079,297.8,24.218,-0.421692
409181,297.90000000000003,24.1739,-0.44149
409283,298.0,24.1277,-0.461848
409385,298.1,24.0794,-0.482757
409487,298.2,24.029,-0.504207
409589,298.3,23.9764,-0.526186
409691,298.40000000000003,23.9215,-0.54868
409793,298.5,23.8643,-0.571671
409895,298.6,23.8048,-0.59514
409997,298.7,23.7429,-0.619067
410099,298.8,23.6786,-0.643429
410201,298.90000000000003,23.6118,-0.668199
410303,299.0,23.5424,-0.69335
410405,299.1,23.4705,-0.718852
410507,299.2,23.3961,-0.744675
410609,299.3,23.319,-0.770784
410711,299.40000000000003,23.2393,-0.797145
410813,299.5,23.1569,-0.823721
410915,299.6,23.0718,-0.850475
411017,299.7,22.9841,-0.877367
411119,299.8,22.8937,-0.904357
411221,299.90000000000003,22.8005,-0.931405
411323,300.0,22.7047,-0.958468
411425,300.1,22.6061,-0.985507
411527,300.2,22.5049,-1.01248
411629,300.3,22.401,-1.03934
411731,300.40000000000003,22.2944,-1.06605
411833,300.5,22.1851,-1.09257
411935,300.6,22.0732,-1.11885
412037,300.7,21.9587,-1.14487
412139,300.8,21.8417,-1.17057
412241,300.90000000000003,21.7221,-1.19592
412343,301.0,21.6,-1.22089
412445,301.1,21.4754,-1.24544
412547,301.2,21.3485,-1.26953
412649,301.3,21.2192,-1.29315
412751,301.40000000000003,21.0876,-1.31624
412853,301.5,20.9537,-1.3388
412955,301.6,20.8176,-1.36079
413057,301.7,20.6794,-1.38218
413159,301.8,20.5391,-1.40297
413261,301.90000000000003,20.3968,-1.42312
413363,302.0,20.2525,-1.44262
413465,302.1,20.1064,-1.46145
413567,302.2,19.9584,-1.47959
413669,302.3,19.8087,-1.49705
413771,302.40000000000003,19.6573,-1.5138
413873,302.5,19.5043,-1.52983
413975,302.6,19.3498,-1.54515
414077,302.7,19.1938,-1.55973
414179,302.8,19.0365,-1.57359
414281,302.90000000000003,18.8778,-1.58672
414383,303.0,18.7179,-1.59912
414485,303.1,18.5568,-1.61078
414587,303.2,18.3947,-1.62171
414689,303.3,18.2315,-1.63191
414791,303.40000000000003,18.0673,-1.64139
414893,303.5,17.9023,-1.65015
414995,303.6,17.7365,-1.65819
415097,303.7,17.5699,-1.66553
415199,303.8,17.4027,-1.67216
415301,303.90000000000003,17.2349,-1.6781
415403,304.0,17.0666,-1.68336
415505,304.1,16.8978,-1.68794
415607,304.2,16.7286,-1.69185
415709,304.3,16.5591,-1.69511
415811,304.40000000000003,16.3893,-1.69772
415913,304.5,16.2193,-1.69969
416015,304.6,16.0492,-1.70103
416117,304.7,15.8791,-1.70176
416219,304.8,15.7089,-1.70188
416321,304.90000000000003,15.5387,-1.7014
416423,305.0,15.3687,-1.70034
416525,305.1,15.1988,-1.69871
416627,305.2,15.0292,-1.69651
416729,305.3,14.8598,-1.69376
416831,305.40000000000003,14.6908,-1.69047
416933,305.5,14.5221,-1.68665
417035,305.6,14.3539,-1.6823
417137,305.7,14.1861,-1.67745
417239,305.8,14.0189,-1.67209
417341,305.90000000000003,13.8523,-1.66624
417443,306.0,13.6863,-1.65992
417545,306.1,13.521,-1.65312
417647,306.2,13.3564,-1.64586
417749,306.3,13.1926,-1.63815
417851,306.40000000000003,13.0296,-1.63
417953,306.5,12.8674,-1.62141
418055,306.6,12.7062,-1.6124
418157,306.7,12.5459,-1.60298
418259,306.8,12.3866,-1.59315
418361,306.90000000000003,12.2283,-1.58292
418463,307.0,12.0711,-1.5723
418565,307.1,11.9149,-1.5613
418667,307.2,11.7599,-1.54993
418769,307.3,11.6061,-1.53819
418871,307.40000000000003,11.4535,-1.52609
418973,307.5,11.3021,-1.51365
419075,307.6,11.1521,-1.50086
419177,307.7,11.0033,-1.48774
419279,307.8,10.8559,-1.47429
419381,307.90000000000003,10.7098,-1.46052
419483,308.0,10.5652,-1.44644
419585,308.1,10.422,-1.43206
419687,308.2,10.2802,-1.41738
419789,308.3,10.14,-1.4024
419891,308.40000000000003,10.0013,-1.38714
419993,308.5,9.8641,-1.37161
420095,308.6,9.72852,-1.3558
420197,308.7,9.59455,-1.33973
420299,308.8,9.46221,-1.32341
420401,308.90000000000003,9.33152,-1.30684
420503,309.0,9.20252,-1.29002
420605,309.1,9.07522,-1.27297
420707,309.2,8.94965,-1.25569
420809,309.3,8.82583,-1.23819
420911,309.40000000000003,8.70379,-1.22048
421013,309.5,8.58353,-1.20255
421115,309.6,8.46509,-1.18443
421217,309.7,8.34848,-1.16612
421319,309.8,8.23371,-1.14762
421421,309.90000000000003,8.12082,-1.12894
421523,310.0,8.00981,-1.11009
421625,310.1,7.9007,-1.09108
421727,310.2,7.79351,-1.07191
421829,310.3,7.68825,-1.05259
421931,310.40000000000003,7.58494,-1.03314
422033,310.5,7.48359,-1.01355
422135,310.6,7.3842,-0.993835
422237,310.7,7.2868,-0.974005
422339,310.8,7.19139,-0.954066
422441,310.90000000000003,7.09799,-0.934027
422543,311.0,7.0066,-0.913896
422645,311.1,6.91723,-0.893682
422747,311.2,6.82989,-0.873391
422849,311.3,6.74459,-0.853034
422951,311.40000000000003,6.66133,-0.832619
423053,311.5,6.58011,-0.812155
423155,311.6,6.50095,-0.791649
423257,311.7,6.42384,-0.771112
423359,311.8,6.34878,-0.750551
423461,311.90000000000003,6.27579,-0.729975
423563,312.0,6.20485,-0.709394
423665,312.1,6.13596,-0.688817
423767,312.2,6.06914,-0.668251
423869,312.3,6.00437,-0.647706
423971,312.40000000000003,5.94165,-0.627192
424073,312.5,5.88098,-0.606715
424175,312.6,5.82235,-0.586286
424277,312.7,5.76576,-0.565914
424379,312.8,5.7112,-0.545606
424481,312.90000000000003,5.65866,-0.52537
424583,313.0,5.60814,-0.505217
424685,313.1,5.55962,-0.485153
424787,313.2,5.5131,-0.465188
424889,313.3,5.46857,-0.445328
424991,313.40000000000003,5.42601,-0.425582
425093,313.5,5.38542,-0.405957
425195,313.6,5.34677,-0.386462
425297,313.7,5.31006,-0.367102
425399,313.8,5.27527,-0.347885
425501,313.90000000000003,5.24239,-0.328819
425603,314.0,5.2114,-0.309908
425705,314.1,5.18228,-0.291161
425807,314.2,5.15503,-0.272582
425909,314.3,5.12961,-0.254178
426011,314.40000000000003,5.10601,-0.235953
426113,314.5,5.08422,-0.217914
426215,314.6,5.06421,-0.200065
426317,314.7,5.04597,-0.18241
426419,314.8,5.02948,-0.164954
426521,314.90000000000003,5.01471,-0.147701
426623,315.0,5.00164,-0.130655
426725,315.1,4.99026,-0.113819
426827,315.2,4.98054,-0.0971953
426929,315.3,4.97246,-0.0807877
427031,315.40000000000003,4.966,-0.0645983
427133,315.5,4.96114,-0.0486293
427235,315.6,4.95785,-0.0328826
427337,315.7,4.95612,-0.0173597
427439,315.8,4.95591,-0.00206192
427541,315.90000000000003,4.95721,0.0130096
427643,316.0,4.96,0.0278543
427745,316.1,4.96424,0.0424715
427847,316.2,4.96993,0.056861
427949,316.3,4.97703,0.0710229
428051,316.40000000000003,4.98553,0.0849574
428153,316.5,4.99539,0.0986648
428255,316.6,5.00661,0.112146
428357,316.7,5.01915,0.125402
428459,316.8,5.03299,0.138433
428561,316.90000000000003,5.04812,0.151241
428663,317.0,5.0645,0.163828
428765,317.1,5.08212,0.176194
428867,317.2,5.10095,0.188342
428969,317.3,5.12098,0.200274
429071,317.40000000000003,5.14218,0.211991
429173,317.5,5.16453,0.223495
429275,317.6,5.18801,0.23479
429377,317.7,5.21259,0.245876
429479,317.8,5.23827,0.256758
429581,317.90000000000003,5.26501,0.267436
429683,318.0,5.29281,0.277915
429785,318.1,5.32163,0.288195
429887,318.2,5.35145,0.298281
429989,318.3,5.38227,0.308175
430091,318.40000000000003,5.41406,0.317879
430193,318.5,5.4468,0.327397
430295,318.6,5.48047,0.336731
430397,318.7,5.51506,0.345884
430499,318.8,5.55055,0.35486
430601,318.90000000000003,5.58691,0.363661
430703,319.0,5.62414,0.372289
430805,319.1,5.66222,0.380749
430907,319.2,5.70112,0.389043
431009,319.3,5.74084,0.397173
431111,319.40000000000003,5.78135,0.405143
431213,319.5,5.82265,0.412956
431315,319.6,5.86471,0.420614
431417,319.7,5.90752,0.42812
431519,319.8,5.95107,0.435477
431621,319.90000000000003,5.99534,0.442688
431723,320.0,6.04031,0.449756
431825,320.1,6.08598,0.456683
431927,320.2,6.13233,0.463472
432029,320.3,6.17934,0.470126
432131,320.40000000000003,6.22701,0.476647
432233,320.5,6.27531,0.483038
432335,320.6,6.32424,0.489301
432437,320.7,6.37378,0.495439
432539,320.8,6.42393,0.501454
432641,320.90000000000003,6.47466,0.507348
432743,321.0,6.52598,0.513125
432845,321.1,6.57785,0.518786
432947,321.2,6.63029,0.524334
433049,321.3,6.68326,0.52977
433151,321.40000000000003,6.73677,0.535098
433253,321.5,6.79081,0.540318
433355,321.6,6.84535,0.545434
433457,321.7,6.90039,0.550446
433559,321.8,6.95593,0.555358
433661,321.90000000000003,7.01195,0.560171
433763,322.0,7.06844,0.564887
433865,322.1,7.12539,0.569507
433967,322.2,7.18279,0.574034
434069,322.3,7.24064,0.57847
434171,322.40000000000003,7.29892,0.582815
434273,322.5,7.35763,0.587073
434375,322.6,7.41675,0.591243
434477,322.7,7.47628,0.595329
434579,322.8,7.53622,0.59933
434681,322.90000000000003,7.59654,0.60325
434783,323.0,7.65725,0.607089
434885,323.1,7.71833,0.610849
434987,323.2,7.77979,0.614531
435089,323.3,7.8416,0.618137
435191,323.40000000000003,7.90377,0.621667
435293,323.5,7.96628,0.625123
435395,323.6,8.02913,0.628506
435497,323.7,8.09231,0.631818
435599,323.8,8.15582,0.635059
435701,323.90000000000003,8.21964,0.63823
435803,324.0,8.28378,0.641334
435905,324.1,8.34821,0.644369
436007,324.2,8.41295,0.647339
436109,324.3,8.47797,0.650243
436211,324.40000000000003,8.54328,0.653082
436313,324.5,8.60886,0.655857
436415,324.6,8.67472,0.65857
436517,324.7,8.74084,0.66122
436619,324.8,8.80722,0.663809
436721,324.90000000000003,8.87386,0.666338
436823,325.0,8.94074,0.668806
436925,325.1,9.00786,0.671215
437027,325.2,9.07522,0.673566
437129,325.3,9.1428,0.675858
437231,325.40000000000003,9.21061,0.678092
437333,325.5,9.27864,0.68027
437435,325.6,9.34688,0.682391
437537,325.7,9.41532,0.684455
437639,325.8,9.48397,0.686464
437741,325.90000000000003,9.55281,0.688417
437843,326.0,9.62184,0.690315
437945,326.1,9.69106,0.692158
438047,326.2,9.76045,0.693946
438149,326.3,9.83002,0.695679
438251,326.40000000000003,9.89976,0.697358
438353,326.5,9.96966,0.698983
438455,326.6,10.0397,0.700554
438557,326.7,10.1099,0.70207
438659,326.8,10.1803,0.703532
438761,326.90000000000003,10.2508,0.704939
438863,327.0,10.3214,0.706291
438965,327.1,10.3922,0.707589
439067,327.2,10.463,0.708831
439169,327.3,10.534,0.710018
439271,327.40000000000003,10.6052,0.711149
439373,327.5,10.6764,0.712224
439475,327.6,10.7477,0.713241
439577,327.7,10.8191,0.714201
439679,327.8,10.8906,0.715103
439781,327.90000000000003,10.9622,0.715945
439883,328.0,11.0339,0.716728
439985,328.1,11.1056,0.717449
440087,328.2,11.1775,0.718109
440189,328.3,11.2493,0.718706
440291,328.40000000000003,11.3212,0.719238
440393,328.5,11.3932,0.719704
440495,328.6,11.4652,0.720103
440597,328.7,11.5373,0.720432
440699,328.8,11.6093,0.720691
440801,328.90000000000003,11.6814,0.720878
440903,329.0,11.7535,0.720989
441005,329.1,11.8256,0.721024
441107,329.2,11.8977,0.720979
441209,329.3,11.9698,0.720851
441311,329.40000000000003,12.0419,0.720639
441413,329.5,12.1139,0.720339
441515,329.6,12.1859,0.719948
441617,329.7,12.2579,0.719462
441719,329.8,12.3297,0.718878
441821,329.90000000000003,12.4016,0.718192
441923,330.0,12.4733,0.717398
442025,330.1,12.5449,0.716494
442127,330.2,12.6165,0.715473
442229,330.3,12.6879,0.714332
442331,330.40000000000003,12.7592,0.713063
442433,330.5,12.8304,0.711661
442535,330.6,12.9014,0.710121
442637,330.7,12.9723,0.708434
442739,330.8,13.0429,0.706595
442841,330.90000000000003,13.1134,0.704595
442943,331.0,13.1836,0.702426
443045,331.1,13.2536,0.700079
443147,331.2,13.3234,0.697546
443249,331.3,13.3929,0.694817
443351,331.40000000000003,13.462,0.691882
443453,331.5,13.5309,0.688729
443555,331.6,13.5995,0.685347
443657,331.7,13.6676,0.681724
443759,331.8,13.7354,0.677848
443861,331.90000000000003,13.8028,0.673705
443963,332.0,13.8697,0.669281
444065,332.1,13.9362,0.66456
444167,332.2,14.0021,0.659529
444269,332.3,14.0675,0.654169
444371,332.40000000000003,14.1324,0.648465
444473,332.5,14.1966,0.642398
444575,332.6,14.2602,0.635951
444677,332.7,14.3231,0.629104
444779,332.8,14.3853,0.621837
444881,332.90000000000003,14.4467,0.614131
444983,333.0,14.5073,0.605964
445085,333.1,14.5671,0.597315
445187,333.2,14.6259,0.588162
445289,333.3,14.6837,0.578482
445391,333.40000000000003,14.7405,0.568254
445493,333.5,14.7963,0.557455
445595,333.6,14.8509,0.546061
445697,333.7,14.9043,0.534051
445799,333.8,14.9564,0.521403
445901,333.90000000000003,15.0073,0.508093
446003,334.0,15.0567,0.494102
446105,334.1,15.1046,0.479408
446207,334.2,15.151,0.463994
446309,334.3,15.1958,0.44784
446411,334.40000000000003,15.2389,0.430932
446513,334.5,15.2802,0.413253
446615,334.6,15.3197,0.394794
446717,334.7,15.3572,0.375543
446819,334.8,15.3928,0.355495
446921,334.90000000000003,15.4263,0.334645
447023,335.0,15.4576,0.312994
447125,335.1,15.4866,0.290543
447227,335.2,15.5133,0.267301
447329,335.3,15.5377,0.243279
447431,335.40000000000003,15.5595,0.218492
447533,335.5,15.5788,0.192961
447635,335.6,15.5955,0.16671
447737,335.7,15.6095,0.139768
447839,335.8,15.6207,0.112171
447941,335.90000000000003,15.6291,0.0839574
448043,336.0,15.6346,0.0551705
448145,336.1,15.6372,0.0258588
448247,336.2,15.6368,-0.00392489
448349,336.3,15.6334,-0.0341238
448451,336.40000000000003,15.6269,-0.0646772
448553,336.5,15.6173,-0.0955211
448655,336.6,15.6047,-0.126588
448757,336.7,15.5889,-0.157809
448859,336.8,15.57,-0.189112
448961,336.90000000000003,15.548,-0.220423
449063,337.0,15.5228,-0.251668
449165,337.1,15.4945,-0.282772
449267,337.2,15.4631,-0.313661
449369,337.3,15.4287,-0.344261
449471,337.40000000000003,15.3913,-0.374499
449573,337.5,15.3508,-0.404304
449675,337.6,15.3075,-0.433608
449777,337.7,15.2612,-0.462345
449879,337.8,15.2122,-0.490453
449981,337.90000000000003,15.1604,-0.517872
450083,338.0,15.106,-0.544547
450185,338.1,15.0489,-0.570428
450287,338.2,14.9894,-0.595467
450389,338.3,14.9274,-0.619624
450491,338.40000000000003,14.8631,-0.64286
450593,338.5,14.7966,-0.665143
450695,338.6,14.728,-0.686444
450797,338.7,14.6573,-0.706741
450899,338.8,14.5847,-0.726015
451001,338.90000000000003,14.5103,-0.74425
451103,339.0,14.4341,-0.761438
451205,339.1,14.3564,-0.777572
451307,339.2,14.2771,-0.79265
451409,339.3,14.1964,-0.806673
451511,339.40000000000003,14.1145,-0.819647
451613,339.5,14.0313,-0.831578
451715,339.6,13.9471,-0.842478
451817,339.7,13.8618,-0.85236
451919,339.8,13.7757,-0.861239
452021,339.90000000000003,13.6888,-0.869134
452123,340.0,13.6012,-0.876065
452225,340.1,13.513,-0.882051
452327,340.2,13.4243,-0.887116
452429,340.3,13.3351,-0.891283
452531,340.40000000000003,13.2457,-0.894578
452633,340.5,13.156,-0.897024
452735,340.6,13.0661,-0.898649
452837,340.7,12.9762,-0.899478
452939,340.8,12.8862,-0.899538
453041,340.90000000000003,12.7963,-0.898856
453143,341.0,12.7066,-0.897458
453245,341.1,12.617,-0.895372
453347,341.2,12.5278,-0.892622
453449,341.3,12.4388,-0.889236
453551,341.40000000000003,12.3503,-0.88524
453653,341.5,12.2623,-0.880658
453755,341.6,12.1747,-0.875516
453857,341.7,12.0877,-0.869837
453959,341.8,12.0014,-0.863647
454061,341.90000000000003,11.9157,-0.856968
454163,342.0,11.8307,-0.849823
454265,342.1,11.7465,-0.842234
454367,342.2,11.663,-0.834222
454469,342.3,11.5805,-0.82581
454571,342.40000000000003,11.4988,-0.817016
454673,342.5,11.418,-0.807861
454775,342.6,11.3381,-0.798364
454877,342.7,11.2593,-0.788543
454979,342.8,11.1814,-0.778416
455081,342.90000000000003,11.1046,-0.768
455183,343.0,11.0289,-0.757313
455285,343.1,10.9543,-0.74637
455387,343.2,10.8807,-0.735187
455489,343.3,10.8084,-0.723779
455591,343.40000000000003,10.7372,-0.712162
455693,343.5,10.6671,-0.700347
455795,343.6,10.5983,-0.688351
455897,343.7,10.5307,-0.676185
455999,343.8,10.4643,-0.663863
456101,343.90000000000003,10.3991,-0.651396
456203,344.0,10.3353,-0.638797
456305,344.1,10.2727,-0.626076
456407,344.2,10.2113,-0.613246
456509,344.3,10.1513,-0.600316
456611,344.40000000000003,10.0926,-0.587298
456713,344.5,10.0351,-0.5742
456815,344.6,9.97904,-0.561033
456917,344.7,9.92426,-0.547805
457019,344.8,9.87081,-0.534527
457121,344.90000000000003,9.81869,-0.521206
457223,345.0,9.7679,-0.50785
457325,345.1,9.71846,-0.494468
457427,345.2,9.67035,-0.481068
457529,345.3,9.62358,-0.467657
457631,345.40000000000003,9.57816,-0.454242
457733,345.5,9.53408,-0.440831
457835,345.6,9.49133,-0.427429
457937,345.7,9.44993,-0.414044
458039,345.8,9.40986,-0.400681
458141,345.90000000000003,9.37113,-0.387347
458243,346.0,9.33372,-0.374048
458345,346.1,9.29764,-0.360788
458447,346.2,9.26289,-0.347573
458549,346.3,9.22944,-0.334409
458651,346.40000000000003,9.19731,-0.3213
458753,346.5,9.16649,-0.308251
458855,346.6,9.13696,-0.295267
458957,346.7,9.10873,-0.282351
459059,346.8,9.08178,-0.269507
459161,346.90000000000003,9.0561,-0.256741
459263,347.0,9.0317,-0.244055
459365,347.1,9.00855,-0.231453
459467,347.2,8.98666,-0.218939
459569,347.3,8.96601,-0.206515
459671,347.40000000000003,8.94659,-0.194185
459773,347.5,8.92839,-0.181951
459875,347.6,8.91141,-0.169816
459977,347.7,8.89563,-0.157784
460079,347.8,8.88105,-0.145855
460181,347.90000000000003,8.86764,-0.134034
460283,348.0,8.85541,-0.12232
460385,348.1,8.84434,-0.110717
460487,348.2,8.83442,-0.099227
460589,348.3,8.82563,-0.0878506
460691,348.40000000000003,8.81797,-0.0765898
460793,348.5,8.81143,-0.0654461
460895,348.6,8.80599,-0.0544208
460997,348.7,8.80164,-0.0435149
461099,348.8,8.79836,-0.0327297
461201,348.90000000000003,8.79616,-0.022066
461303,349.0,8.795,-0.0115246
461405,349.1,8.79489,-0.00110636
461507,349.2,8.79581,0.00918816
461609,349.3,8.79775,0.0193584
461711,349.40000000000003,8.80069,0.029404
461813,349.5,8.80462,0.0393246
461915,349.6,8.80953,0.0491199
462017,349.7,8.81541,0.0587898
462119,349.8,8.82224,0.0683342
462221,349.90000000000003,8.83002,0.0777532
462323,350.0,8.83872,0.0870467
462425,350.1,8.84835,0.0962149
462527,350.2,8.85887,0.105258
462629,350.3,8.87029,0.114177
462731,350.40000000000003,8.88259,0.122971
462833,350.5,8.89575,0.131641
462935,350.6,8.90977,0.140187
463037,350.7,8.92463,0.148611
463139,350.8,8.94032,0.156912
463241,350.90000000000003,8.95683,0.165092
463343,351.0,8.97415,0.17315
463445,351.1,8.99225,0.181088
463547,351.2,9.01115,0.188906
463649,351.3,9.03081,0.196605
463751,351.40000000000003,9.05122,0.204187
463853,351.5,9.07239,0.211651
463955,351.6,9.09429,0.218999
464057,351.7,9.11691,0.226231
464159,351.8,9.14025,0.233349
464261,351.90000000000003,9.16428,0.240354
464363,352.0,9.18901,0.247246
464465,352.1,9.21441,0.254026
464567,352.2,9.24048,0.260696
464669,352.3,9.26721,0.267256
464771,352.40000000000003,9.29458,0.273709
464873,352.5,9.32258,0.280053
464975,352.6,9.35121,0.286292
465077,352.7,9.38045,0.292425
465179,352.8,9.4103,0.298455
465281,352.90000000000003,9.44074,0.304381
465383,353.0,9.47176,0.310206
465485,353.1,9.50335,0.315929
465587,353.2,9.53551,0.321553
465689,353.3,9.56821,0.327079
465791,353.40000000000003,9.60146,0.332507
465893,353.5,9.63525,0.337838
465995,353.6,9.66956,0.343075
466097,353.7,9.70438,0.348217
466199,353.8,9.7397,0.353266
466301,353.90000000000003,9.77553,0.358224
466403,354.0,9.81184,0.36309
466505,354.1,9.84862,0.367867
466607,354.2,9.88588,0.372555
466709,354.3,9.92359,0.377156
466811,354.40000000000003,9.96176,0.381669
466913,354.5,10.0004,0.386098
467015,354.6,10.0394,0.390442
467117,354.7,10.0789,0.394702
467219,354.8,10.1188,0.398881
467321,354.90000000000003,10.1591,0.402977
467423,355.0,10.1998,0.406994
467525,355.1,10.2409,0.410931
467627,355.2,10.2823,0.41479
467729,355.3,10.3242,0.418571
467831,355.40000000000003,10.3664,0.422276
467933,355.5,10.409,0.425905
468035,355.6,10.452,0.42946
468137,355.7,10.4953,0.432941
468239,355.8,10.5389,0.436349
468341,355.90000000000003,10.5829,0.439686
468443,356.0,10.6272,0.442952
468545,356.1,10.6718,0.446147
468647,356.2,10.7167,0.449274
468749,356.3,10.7619,0.452332
468851,356.40000000000003,10.8075,0.455323
468953,356.5,10.8533,0.458246
469055,356.6,10.8994,0.461105
469157,356.7,10.9458,0.463898
469259,356.8,10.9925,0.466626
469361,356.90000000000003,11.0394,0.469292
469463,357.0,11.0866,0.471894
469565,357.1,11.134,0.474435
469667,357.2,11.1817,0.476914
469769,357.3,11.2296,0.479333
469871,357.40000000000003,11.2778,0.481692
469973,357.5,11.3262,0.483991
470075,357.6,11.3748,0.486233
470177,357.7,11.4237,0.488417
470279,357.8,11.4727,0.490543
470381,357.90000000000003,11.522,0.492614
470483,358.0,11.5714,0.494628
470585,358.1,11.6211,0.496588
470687,358.2,11.671,0.498493
470789,358.3,11.721,0.500344
470891,358.40000000000003,11.7712,0.502142
470993,358.5,11.8216,0.503887
471095,358.6,11.8722,0.50558
471197,358.7,11.9229,0.507222
471299,358.8,11.9738,0.508813
471401,358.90000000000003,12.0248,0.510353
471503,359.0,12.076,0.511843
471605,359.1,12.1273,0.513284
471707,359.2,12.1788,0.514677
471809,359.3,12.2304,0.516021
471911,359.40000000000003,12.2821,0.517317
472013,359.5,12.334,0.518566
472115,359.6,12.3859,0.519768
472217,359.7,12.438,0.520924
472319,359.8,12.4902,0.522034
472421,359.90000000000003,12.5425,0.523099
472523,360.0,12.595,0.524119
472625,360.1,12.6475,0.525095
472727,360.2,12.7001,0.526026
472829,360.3,12.7528,0.526914
472931,360.40000000000003,12.8055,0.527759
473033,360.5,12.8584,0.528561
473135,360.6,12.9113,0.529321
473237,360.7,12.9643,0.530039
473339,360.8,13.0174,0.530716
473441,360.90000000000003,13.0705,0.531351
473543,361.0,13.1237,0.531946
473645,361.1,13.177,0.5325
473747,361.2,13.2303,0.533015
473849,361.3,13.2836,0.53349
473951,361.40000000000003,13.337,0.533926
474053,361.5,13.3905,0.534324
474155,361.6,13.4439,0.534682
474257,361.7,13.4974,0.535003
474359,361.8,13.551,0.535286
474461,361.90000000000003,13.6045,0.535532
474563,362.0,13.6581,0.535741
474665,362.1,13.7117,0.535913
474767,362.2,13.7653,0.536049
474869,362.3,13.8189,0.536148
474971,362.40000000000003,13.8725,0.536212
475073,362.5,13.9261,0.536241
475175,362.6,13.9798,0.536235
475277,362.7,14.0334,0.536194
475379,362.8,14.087,0.536118
475481,362.90000000000003,14.1406,0.536009
475583,363.0,14.1942,0.535865
475685,363.1,14.2477,0.535689
475787,363.2,14.3013,0.535479
475889,363.3,14.3548,0.535236
475991,363.40000000000003,14.4083,0.534961
476093,363.5,14.4618,0.534653
476195,363.6,14.5152,0.534314
476297,363.7,14.5686,0.533942
476399,363.8,14.622,0.53354
476501,363.90000000000003,14.6753,0.533106
476603,364.0,14.7285,0.532642
476705,364.1,14.7817,0.532147
476807,364.2,14.8349,0.531621
476909,364.3,14.888,0.531066
477011,364.40000000000003,14.9411,0.530481
477113,364.5,14.9941,0.529867
477215,364.6,15.047,0.529224
477317,364.7,15.0998,0.528551
477419,364.8,15.1526,0.527851
477521,364.90000000000003,15.2053,0.527122
477623,365.0,15.258,0.526364
477725,365.1,15.3105,0.52558
477827,365.2,15.363,0.524767
477929,365.3,15.4154,0.523928
478031,365.40000000000003,15.4677,0.523062
478133,365.5,15.5199,0.522169
478235,365.6,15.572,0.52125
478337,365.7,15.6241,0.520304
478439,365.8,15.676,0.519333
478541,365.90000000000003,15.7278,0.518336
478643,366.0,15.7796,0.517314
478745,366.1,15.8312,0.516267
478847,366.2,15.8827,0.515195
